2014-07-19T15:28:19	5.707106781
2014-07-19T15:28:26	5.766044443
2014-07-19T15:28:31	5.819152044
2014-07-19T15:28:39	5.866025404
2014-07-19T15:28:44	5.906307787
2014-07-19T15:28:52	5.939692621
2014-07-19T15:28:57	5.965925826
2014-07-19T15:29:10	5.984807753
2014-07-19T15:29:18	5.996194698
2014-07-19T15:29:23	6
2014-07-19T15:29:30	5.996194698
2014-07-19T15:29:35	5.984807753
2014-07-19T15:29:43	5.965925826
2014-07-19T15:29:48	5.939692621
2014-07-19T15:29:55	5.906307787
2014-07-19T15:30:00	5.866025404
2014-07-19T15:30:07	5.819152044
2014-07-19T15:30:12	5.766044443
2014-07-19T15:30:20	5.707106781
2014-07-19T15:30:25	5.64278761
2014-07-19T15:30:32	5.573576436
2014-07-19T15:30:37	5.5
2014-07-19T15:30:44	5.422618262
2014-07-19T15:30:49	5.342020143
2014-07-19T15:30:56	5.258819045
2014-07-19T15:31:01	5.173648178
2014-07-19T15:31:08	5.087155743
2014-07-19T15:31:20	5
2014-07-19T15:31:25	nan
2014-07-19T15:31:33	nan
2014-07-19T15:31:38	nan
2014-07-19T15:31:46	nan
2014-07-19T15:31:51	nan
2014-07-19T15:31:59	nan
2014-07-19T15:32:05	nan
2014-07-19T15:32:12	nan
2014-07-19T15:32:17	nan
2014-07-19T15:32:24	nan
2014-07-19T15:32:29	15
2014-07-19T15:32:37	15.08715574
2014-07-19T15:32:42	15.17364818
2014-07-19T15:32:50	15.25881905
2014-07-19T15:32:55	15.34202014
2014-07-19T15:33:02	15.42261826
2014-07-19T15:33:07	15.5
2014-07-19T15:33:15	15.57357644
2014-07-19T15:33:20	15.64278761
2014-07-19T15:33:31	15.70710678
2014-07-19T15:33:39	15.76604444
2014-07-19T15:33:44	15.81915204
2014-07-19T15:33:51	15.8660254
2014-07-19T15:33:56	15.90630779
2014-07-19T15:34:03	15.93969262
2014-07-19T15:34:08	15.96592583
2014-07-19T15:34:15	15.98480775
2014-07-19T15:34:20	15.9961947
2014-07-19T15:34:27	16
2014-07-19T15:34:32	15.9961947
2014-07-19T15:34:39	15.98480775
2014-07-19T15:34:44	15.96592583
2014-07-19T15:34:51	15.93969262
2014-07-19T15:34:56	15.90630779
2014-07-19T15:35:03	15.8660254
2014-07-19T15:35:08	15.81915204
2014-07-19T15:35:16	15.76604444
2014-07-19T15:35:21	15.70710678
2014-07-19T15:35:28	15.64278761
2014-07-19T15:35:40	15.57357644
2014-07-19T15:35:45	15.5
2014-07-19T15:35:52	15.42261826
2014-07-19T15:35:57	15.34202014
2014-07-19T15:36:05	15.25881905
2014-07-19T15:36:10	15.17364818
2014-07-19T15:36:17	15.08715574
2014-07-19T15:36:22	15
2014-07-19T15:36:30	14.91284426
2014-07-19T15:36:35	14.82635182
2014-07-19T15:36:43	14.74118095
2014-07-19T15:36:48	14.65797986
2014-07-19T15:36:55	14.57738174
2014-07-19T15:37:00	14.5
2014-07-19T15:37:07	14.42642356
2014-07-19T15:37:12	14.35721239
2014-07-19T15:37:20	14.29289322
2014-07-19T15:37:25	14.23395556
2014-07-19T15:37:33	14.18084796
2014-07-19T15:37:38	14.1339746
2014-07-19T15:37:50	14.09369221
2014-07-19T15:37:58	14.06030738
2014-07-19T15:38:03	14.03407417
2014-07-19T15:38:10	14.01519225
2014-07-19T15:38:15	14.0038053
2014-07-19T15:38:23	14
2014-07-19T15:38:28	14.0038053
2014-07-19T15:38:36	14.01519225
2014-07-19T15:38:41	14.03407417
2014-07-19T15:38:48	14.06030738
2014-07-19T15:38:53	14.09369221
2014-07-19T15:39:01	14.1339746
2014-07-19T15:39:06	14.18084796
2014-07-19T15:39:13	14.23395556
2014-07-19T15:39:18	14.29289322
2014-07-19T15:39:26	14.35721239
2014-07-19T15:39:31	14.42642356
2014-07-19T15:39:38	14.5
2014-07-19T15:39:43	14.57738174
2014-07-19T15:39:50	14.65797986
2014-07-19T15:40:03	14.74118095
2014-07-19T15:40:09	14.82635182
2014-07-19T15:40:17	14.91284426
2014-07-19T15:40:22	15
2014-07-19T15:40:29	15.08715574
2014-07-19T15:40:34	15.17364818
2014-07-19T15:40:42	15.25881905
2014-07-19T15:40:47	15.34202014
2014-07-19T15:40:54	15.42261826
2014-07-19T15:40:59	15.5
2014-07-19T15:41:07	15.57357644
2014-07-19T15:41:12	15.64278761
2014-07-19T15:41:20	15.70710678
2014-07-19T15:41:25	15.76604444
2014-07-19T15:41:33	15.81915204
2014-07-19T15:41:38	15.8660254
2014-07-19T15:41:46	15.90630779
2014-07-19T15:41:51	15.93969262
2014-07-19T15:41:58	15.96592583
2014-07-19T15:42:03	15.98480775
2014-07-19T15:42:16	15.9961947
2014-07-19T15:42:24	16
2014-07-19T15:42:29	15.9961947
2014-07-19T15:42:37	15.98480775
2014-07-19T15:42:42	15.96592583
2014-07-19T15:42:49	15.93969262
2014-07-19T15:42:54	15.90630779
2014-07-19T15:43:02	15.8660254
2014-07-19T15:43:07	15.81915204
2014-07-19T15:43:14	15.76604444
2014-07-19T15:43:20	15.70710678
2014-07-19T15:43:27	15.64278761
2014-07-19T15:43:32	15.57357644
2014-07-19T15:43:40	15.5
2014-07-19T15:43:45	15.42261826
2014-07-19T15:43:53	15.34202014
2014-07-19T15:43:58	15.25881905
2014-07-19T15:44:05	15.17364818
2014-07-19T15:44:10	15.08715574
2014-07-19T15:44:17	15
2014-07-19T15:44:30	nan
2014-07-19T15:44:35	nan
2014-07-19T15:44:42	nan
2014-07-19T15:44:47	nan
2014-07-19T15:44:54	nan
2014-07-19T15:44:59	15
2014-07-19T15:45:06	15.08715574
2014-07-19T15:45:11	15.17364818
2014-07-19T15:45:19	15.25881905
2014-07-19T15:45:24	15.34202014
2014-07-19T15:45:32	15.42261826
2014-07-19T15:45:37	15.5
2014-07-19T15:45:44	15.57357644
2014-07-19T15:45:49	15.64278761
2014-07-19T15:45:56	15.70710678
2014-07-19T15:46:01	15.76604444
2014-07-19T15:46:08	15.81915204
2014-07-19T15:46:13	15.8660254
2014-07-19T15:46:21	15.90630779
2014-07-19T15:46:26	15.93969262
2014-07-19T15:46:38	15.96592583
2014-07-19T15:46:45	15.98480775
2014-07-19T15:46:50	15.9961947
2014-07-19T15:46:57	16
2014-07-19T15:47:02	15.9961947
2014-07-19T15:47:10	15.98480775
2014-07-19T15:47:15	15.96592583
2014-07-19T15:47:22	15.93969262
2014-07-19T15:47:27	15.90630779
2014-07-19T15:47:34	15.8660254
2014-07-19T15:47:39	15.81915204
2014-07-19T15:47:46	15.76604444
2014-07-19T15:47:51	15.70710678
2014-07-19T15:47:59	15.64278761
2014-07-19T15:48:04	15.57357644
2014-07-19T15:48:11	15.5
2014-07-19T15:48:16	15.42261826
2014-07-19T15:48:24	15.34202014
2014-07-19T15:48:29	15.25881905
2014-07-19T15:48:37	15.17364818
2014-07-19T15:48:49	15.08715574
2014-07-19T15:48:54	15
2014-07-19T15:49:02	14.91284426
2014-07-19T15:49:07	14.82635182
2014-07-19T15:49:15	14.74118095
2014-07-19T15:49:20	14.65797986
2014-07-19T15:49:26	14.57738174
2014-07-19T15:49:31	14.5
2014-07-19T15:49:38	14.42642356
2014-07-19T15:49:43	14.35721239
2014-07-19T15:49:51	14.29289322
2014-07-19T15:49:56	14.23395556
2014-07-19T15:50:03	14.18084796
2014-07-19T15:50:08	14.1339746
2014-07-19T15:50:16	14.09369221
2014-07-19T15:50:21	14.06030738
2014-07-19T15:50:28	14.03407417
2014-07-19T15:50:33	14.01519225
2014-07-19T15:50:40	14.0038053
2014-07-19T15:50:45	14
2014-07-19T15:50:58	14.0038053
2014-07-19T15:51:06	14.01519225
2014-07-19T15:51:11	14.03407417
2014-07-19T15:51:19	14.06030738
2014-07-19T15:51:24	14.09369221
2014-07-19T15:51:32	14.1339746
2014-07-19T15:51:37	14.18084796
2014-07-19T15:51:44	14.23395556
2014-07-19T15:51:49	14.29289322
2014-07-19T15:51:57	14.35721239
2014-07-19T15:52:02	14.42642356
2014-07-19T15:52:09	14.5
2014-07-19T15:52:14	14.57738174
2014-07-19T15:52:22	14.65797986
2014-07-19T15:52:27	14.74118095
2014-07-19T15:52:34	14.82635182
2014-07-19T15:52:39	14.91284426
2014-07-19T15:52:46	15
2014-07-19T15:52:51	15.08715574
2014-07-19T15:52:58	15.17364818
2014-07-19T15:53:11	15.25881905
2014-07-19T15:53:16	15.34202014
2014-07-19T15:53:23	15.42261826
2014-07-19T15:53:28	15.5
2014-07-19T15:53:35	15.57357644
2014-07-19T15:53:40	15.64278761
2014-07-19T15:53:47	15.70710678
2014-07-19T15:53:52	15.76604444
2014-07-19T15:53:59	15.81915204
2014-07-19T15:54:04	15.8660254
2014-07-19T15:54:12	15.90630779
2014-07-19T15:54:17	15.93969262
2014-07-19T15:54:23	15.96592583
2014-07-19T15:54:28	15.98480775
2014-07-19T15:54:35	15.9961947
2014-07-19T15:54:40	16
2014-07-19T15:54:48	15.9961947
2014-07-19T15:54:53	15.98480775
2014-07-19T15:55:01	15.96592583
2014-07-19T15:55:06	15.93969262
2014-07-19T15:55:18	15.90630779
2014-07-19T15:55:26	15.8660254
2014-07-19T15:55:31	15.81915204
2014-07-19T15:55:38	15.76604444
2014-07-19T15:55:44	15.70710678
2014-07-19T15:55:51	15.64278761
2014-07-19T15:55:56	15.57357644
2014-07-19T15:56:03	15.5
2014-07-19T15:56:08	15.42261826
2014-07-19T15:56:16	15.34202014
2014-07-19T15:56:21	15.25881905
2014-07-19T15:56:28	15.17364818
2014-07-19T15:56:33	15.08715574
2014-07-19T15:56:40	15
2014-07-19T15:56:45	nan
2014-07-19T15:56:53	nan
2014-07-19T15:56:58	nan
2014-07-19T15:57:05	nan
2014-07-19T15:57:10	5
2014-07-19T15:57:18	5.087155743
2014-07-19T15:57:30	5.173648178
2014-07-19T15:57:35	5.258819045
2014-07-19T15:57:43	5.342020143
2014-07-19T15:57:48	5.422618262
2014-07-19T15:57:55	5.5
2014-07-19T15:58:00	5.573576436
2014-07-19T15:58:08	5.64278761
2014-07-19T15:58:13	5.707106781
2014-07-19T15:58:20	5.766044443
2014-07-19T15:58:25	5.819152044
2014-07-19T15:58:32	5.866025404
2014-07-19T15:58:37	5.906307787
2014-07-19T15:58:45	5.939692621
2014-07-19T15:58:50	5.965925826
2014-07-19T15:58:57	5.984807753
2014-07-19T15:59:02	5.996194698
2014-07-19T15:59:09	6
2014-07-19T15:59:14	5.996194698
2014-07-19T15:59:21	5.984807753
2014-07-19T15:59:26	5.965925826
2014-07-19T15:59:38	5.939692621
2014-07-19T15:59:46	5.906307787
2014-07-19T15:59:51	5.866025404
2014-07-19T15:59:58	5.819152044
2014-07-19T16:00:03	5.766044443
2014-07-19T16:00:10	5.707106781
2014-07-19T16:00:15	5.64278761
2014-07-19T16:00:22	5.573576436
2014-07-19T16:00:27	5.5
2014-07-19T16:00:35	5.422618262
2014-07-19T16:00:40	5.342020143
2014-07-19T16:00:48	5.258819045
2014-07-19T16:00:53	5.173648178
2014-07-19T16:01:00	5.087155743
2014-07-19T16:01:05	5
2014-07-19T16:01:12	4.912844257
2014-07-19T16:01:17	4.826351822
2014-07-19T16:01:24	4.741180955
2014-07-19T16:01:29	4.657979857
2014-07-19T16:01:37	4.577381738
2014-07-19T16:01:49	4.5
2014-07-19T16:01:54	4.426423564
2014-07-19T16:02:01	4.35721239
2014-07-19T16:02:06	4.292893219
2014-07-19T16:02:14	4.233955557
2014-07-19T16:02:20	4.180847956
2014-07-19T16:02:26	4.133974596
2014-07-19T16:02:31	4.093692213
2014-07-19T16:02:38	4.060307379
2014-07-19T16:02:43	4.034074174
2014-07-19T16:02:50	4.015192247
2014-07-19T16:02:55	4.003805302
2014-07-19T16:03:02	4
2014-07-19T16:03:07	4.003805302
2014-07-19T16:03:15	4.015192247
2014-07-19T16:03:20	4.034074174
2014-07-19T16:03:27	4.060307379
2014-07-19T16:03:32	4.093692213
2014-07-19T16:03:40	4.133974596
2014-07-19T16:03:45	4.180847956
2014-07-19T16:03:57	4.233955557
2014-07-19T16:04:05	4.292893219
2014-07-19T16:04:10	4.35721239
2014-07-19T16:04:17	4.426423564
2014-07-19T16:04:22	4.5
2014-07-19T16:04:30	4.577381738
2014-07-19T16:04:35	4.657979857
2014-07-19T16:04:42	4.741180955
2014-07-19T16:04:47	4.826351822
2014-07-19T16:04:55	4.912844257
2014-07-19T16:05:00	5
2014-07-19T16:05:07	5.087155743
2014-07-19T16:05:12	5.173648178
2014-07-19T16:05:19	5.258819045
2014-07-19T16:05:24	5.342020143
2014-07-19T16:05:33	5.422618262
2014-07-19T16:05:38	5.5
2014-07-19T16:05:45	5.573576436
2014-07-19T16:05:50	5.64278761
2014-07-19T16:05:57	5.707106781
2014-07-19T16:06:10	5.766044443
2014-07-19T16:06:15	5.819152044
2014-07-19T16:06:22	5.866025404
2014-07-19T16:06:27	5.906307787
2014-07-19T16:06:34	5.939692621
2014-07-19T16:06:39	5.965925826
2014-07-19T16:06:46	5.984807753
2014-07-19T16:06:51	5.996194698
2014-07-19T16:06:59	6
2014-07-19T16:07:04	5.996194698
2014-07-19T16:07:11	5.984807753
2014-07-19T16:07:16	5.965925826
2014-07-19T16:07:23	5.939692621
2014-07-19T16:07:28	5.906307787
2014-07-19T16:07:36	5.866025404
2014-07-19T16:07:42	5.819152044
2014-07-19T16:07:49	5.766044443
2014-07-19T16:07:54	5.707106781
2014-07-19T16:08:01	5.64278761
2014-07-19T16:08:06	5.573576436
2014-07-19T16:08:19	5.5
2014-07-19T16:08:25	5.422618262
2014-07-19T16:08:30	5.342020143
2014-07-19T16:08:38	5.258819045
2014-07-19T16:08:43	5.173648178
2014-07-19T16:08:50	5.087155743
2014-07-19T16:08:55	5
2014-07-19T16:09:02	nan
2014-07-19T16:09:07	nan
2014-07-19T16:09:15	nan
2014-07-19T16:09:20	nan
2014-07-19T16:09:27	nan
2014-07-19T16:09:32	nan
2014-07-19T16:09:39	nan
2014-07-19T16:09:44	nan
2014-07-19T16:09:51	nan
